seller_city,seller_state,order_id,review_score,review_creation_date,product_name_lenght,product_description_lenght,product_photos_qty
curitiba,PR,aeb656e39cc0a83dd545f079f099d7e7,1,2018-05-19,56,1545,2
sao paulo,SP,eb2a4cb05eada646f0b3fecc33a89f7e,5,2018-07-25,44,586,3
sao jose dos campos,SP,3304b73bf1a8b2f1e44d5cd320476582,5,2018-07-29,57,404,2
guarulhos,SP,d01d40156285b68a07581c2f2321ca55,3,2018-07-04,54,228,1
sao paulo,SP,8ebe945989d8e36075f1a141e40968c7,5,2018-08-08,41,198,1
toledo,PR,7e9d429736ca906b27567eceda90f4b6,2,2018-07-10,56,1161,1
curitiba,PR,ae820ecd285ee7d0db7eac6f69049b36,1,2018-05-23,56,2028,3
sao jose do rio preto,SP,101dd34c03c31b22d56fa2f1973b1e85,5,2018-06-06,44,284,12
sao paulo,SP,845b62fbbe4d5781455b7da5d4989afa,5,2018-08-31,49,276,12
bauru,SP,2fb37826cdb8f506242e4dabb544e516,2,2018-06-05,55,1658,3
santos,SP,fdf8844cd505f957ba4349c95ad5357c,4,2018-07-10,59,1250,1
marechal candido rondon,SP,bfcec91a0841313fabd35ed075e4a8f5,2,2018-08-24,60,1541,1
curitiba,PR,68f22824fa054075c52f660019cce134,1,2018-06-12,55,998,3
mogi das cruzes,SP,88d7788f2c5eb4f76ca8186a46e03fd8,5,2018-05-12,46,726,3
porto alegre,RS,4160b6447ad70e6d73f7221dd970bbe9,5,2018-08-30,56,3354,4
sao jose dos campos,SP,079aa97bd14929502e11d87d14790792,5,2018-08-21,54,1399,1
osasco,SP,4a2c053de460d64372361385b38bdb24,3,2018-08-16,61,212,1
jundiai,SP,ed4bfa707956ab491448f8f28a48f6c6,5,2018-08-11,46,803,1
mandirituba,PR,8cbfd2b5ba048f1dd173a5309f8b5bf5,5,2018-05-03,55,1392,1
sao paulo,SP,da98211dfdb21faaf9b5d67f11b7f50d,2,2018-06-06,52,497,1
suzano,SP,a85ad381ff410bb40159e498feb30a13,1,2018-06-08,50,171,1
vespasiano,MG,83fb83d45702e06d5d5ddbcfd0b8d2a0,1,2018-06-09,54,1162,1
curitiba,PR,9fcf074ecd6df19f51f6fc30b6a33161,5,2018-08-11,54,1241,5
rio de janeiro,RJ,352d96ca187708670e0f8ec35af10421,3,2018-06-10,43,1440,1
blumenau,SC,9d055ecc79e567092196d9511b113990,5,2018-05-01,21,1000,1
sao paulo,SP,07279e06272270e7cb604d1901a4f374,5,2018-07-21,49,733,3
santa rosa,RS,7c74884b55b2ef0862e578cc630dfb3d,5,2018-05-12,50,749,1
sao jose do rio preto,SP,74d882fe8bdccca5952fbe23321ecfa7,1,2018-06-09,45,802,1
sao joaquim da barra,SP,a721e26ff7bd0e11f75933623f5eb2d5,1,2018-05-09,40,549,1
sao paulo,SP,22ea5431233830227f077473a051d55d,4,2018-05-19,60,1177,3
curitiba,PR,d0d2bc60ab96a5450c4182ecfa069ed9,5,2018-07-05,54,220,2
santo antonio de posse,SP,d64a14f0bda63154a36174c4870ee78c,1,2018-06-06,38,2030,2
sao paulo,SP,ae375d6b88c37582455ff3a2b83462d4,1,2018-06-09,59,119,3
uruguaiana,RS,50c561609b802ec8d508a9f48c669918,3,2018-01-06,53,310,1
curitiba,PR,7f1dd57d5e14f6ee8a3946e2f58b5396,5,2018-08-22,51,439,3
cotia,SP,a98012aa8c697f2bcff9f8c2183e0f2b,1,2018-05-19,64,702,1
limeira,SP,0d4a43cf7b7994e0a782864d075dc842,5,2018-05-04,48,489,2
campanha,MG,01825d0debce07b6502f4aff38a00e69,5,2018-07-26,59,255,2
ibitinga,SP,ce6f76eb40949df0b5b6ef6936848d9b,5,2018-08-01,51,487,1
sao paulo,SP,84f58fa486ce5cc8fcc701d211e80749,2,2018-07-31,58,134,1
piracanjuba,GO,aa46951898e69724ebbcfb1c6cd4879c,5,2018-08-07,51,372,2
sao paulo,SP,455dbd3c7fa4666ddb7b723bbdd09076,5,2018-07-22,39,278,1
caxias do sul,RS,05deb664157a8c5022b440fc420bb397,5,2018-07-31,32,1064,5
belo horizonte,MG,a74a66237984e5fbc84b4900fb3cd430,5,2018-07-04,34,426,4
concordia,SC,587359e7534c6f6cb987a31070b3171d,5,2018-06-20,45,1886,1
sao paulo,SP,095d64baca2fe257a3dfe98da12f0460,5,2018-05-22,41,552,2
sao paulo,SP,13e6d8c97847f1b195474fab7dd73bde,5,2018-06-14,55,166,1
goiania,GO,157972ad87ad74e792dc1c49ead0f733,5,2018-07-14,52,819,4
santa rita do sapucai,MG,dad7ec529acfeae5322bdcb8f933e5c1,5,2018-07-13,51,2959,4
curitiba,PR,b6d8b094c9a771ac0f54c664f5651a5f,5,2018-07-05,53,500,2
osasco,SP,10e2410205407d25bc85d047ca583cdc,5,2018-08-16,60,460,4
curitiba,PR,48d5f41593d593945092952e824ce2f8,1,2018-05-17,41,208,2
curitiba,PR,20e297eefc937e9b79e2cf97e9faddf1,1,2018-05-31,52,219,1
barretos,SP,02fe1a0806a5041f35fc69f658202c34,1,2018-05-23,49,527,4
indaiatuba,SP,4ab1a1bf9908b4d876f0706c742fb14d,5,2018-06-23,41,1071,1
nilopolis,RJ,626c03cf0cb3efae944d6ac6c75c4a10,5,2018-05-22,59,348,2
maua,SP,6a713ce5b2cfc769104c39775b662625,1,2018-05-04,28,663,1
pompeia,SP,6d1c806cf81ca71cdd31c2079e39190b,1,2018-05-10,50,1212,5
barro alto,BA,15b491e3b8cc65b5a45e2b1bebd89042,5,2018-07-14,57,1156,1
mogi guacu,SP,9f614c4a6839e4c60280aa7c70913658,5,2018-07-28,51,1015,1
são paulo,SP,352a453381020ddaabdb65237a187e9c,5,2018-05-08,42,878,2
sao paulo,SP,a5adc464c559c26bf837f59ffaaaa137,5,2018-06-25,62,621,1
praia grande,SP,070162e1ae6ad420c0766af516a31a5b,1,2018-06-29,59,1238,5
franca,SP,a10eaf1d37ed2040bb65b479fccc8bf5,1,2018-06-15,37,610,1
rio de janeiro,SP,232ac1c81c6a84fd76f9653b248b5d92,1,2018-08-08,52,446,1
luiz alves,SC,4da1780a79ddb7340ed2081b6c035d2d,1,2018-06-08,46,499,1
sao paulo,SP,278d3d690a2154d06eb95b5a171ade8f,5,2018-06-05,44,331,1
osasco,SP,f2af7540e2b81731609d138b17191794,5,2018-07-08,47,1392,1
brusque,SC,306e0ad52724751e50e96b6afeed27bb,5,2018-06-06,61,211,4
criciuma,SC,b436fd24a04e7267307e1d900faa8eb1,5,2018-06-05,60,1118,6
sao paulo,SP,12110189ef70d77e946c6a0bd7b945a8,1,2018-06-09,59,633,5
santana de parnaiba,SP,b1e4c6a1e5aadfa638df88ba7b685cab,4,2018-05-12,29,347,1
osasco,SP,0ea5760bfbfe671160e0599cf68f1981,5,2018-08-01,51,1918,1
joinville,SC,a684a880595e155b09caa69ea219257f,1,2018-06-30,59,3492,3
sao paulo,SP,e31f08a6838e8fe22d5850d237cdb1e7,5,2018-07-31,22,663,1
guarulhos,SP,3c5c6fad12cccea3829606ddd4c3b7a0,5,2018-06-06,42,356,4
belo horizonte,MG,b1829b9fc61d2f28d8668cd5bde29e3f,2,2018-07-29,60,481,4
limeira,SP,493e8e1cbab42239778580dfb102b213,1,2018-05-04,47,470,3
catanduva,SP,b59976950624cdf5b8be6b9fddcb2460,5,2018-06-08,45,561,2
blumenau,SC,2067e6809c31a615c37a470db2e6bf89,5,2018-06-30,42,1109,1
belo horizonte,MG,c2734bdbfb8421d4b553df66c3f60d8e,5,2018-05-03,37,261,2
jales,SP,8eb2d535942b5b5c20192ab8a72db202,5,2018-07-13,38,2088,1
rio de janeiro,RJ,cc5e04828d40b15276efba4b0cd1f566,4,2018-04-27,52,701,1
londrina,PR,3860050d9215e2a3b78cf97bb1d5c65b,4,2018-08-14,56,945,2
atibaia,SP,42326771e9fef8586133e2e6102f87ca,1,2018-07-27,58,1953,1
rio branco,AC,83f897bfa5b1f95356e8c9a33679cb49,5,2018-08-18,58,744,1
londrina,PR,063f19fae1eadbb92dc30d00b7cc870c,2,2018-08-17,45,616,3
barra mansa,RJ,656ada45a719393ba3e97d8d9e2ef750,4,2018-05-17,60,789,4
sao paulo,SP,0dd15079372ce401518ac26321947143,2,2018-07-15,18,389,2
sao paulo,SP,cee1a87ab4ea96b3259a9e2d1f02589b,5,2018-06-16,21,718,1
sao paulo,SP,dbe5b409519c5dfb85b5b0955913e5af,5,2018-04-26,57,497,1
franca,SP,afd9fa0beb56962662a48ea1ac7c359c,5,2018-05-16,44,305,1
maringa,PR,652ae40b48d62a6682c9f4a674f83621,1,2018-05-19,42,167,2
ribeirao pires,SP,179a6a5380b863ae5aae42e8eb754913,5,2018-07-11,54,409,1
sao paulo,SP,fdcfac31e5f5d7565dd18cf903696ece,4,2018-04-25,52,1659,1
sao paulo,SP,21ac7b9aaf4cb4e41aa7ed2722a0c2ab,1,2018-06-07,59,140,1
sao paulo,SP,c01b52b26b2be81e5712a958631d858e,5,2018-05-08,54,182,1
sao carlos,SP,e0889e0656d981add4b6c940b595193a,5,2018-08-16,58,613,1
sao paulo,SP,ba5c577357e3f0b4d142808039a7ada5,5,2018-08-24,50,1530,4
sao jose do rio preto,SP,a7b1a54a2b2cf96cfabf303fccafbc3e,5,2018-05-19,54,223,1
curitiba,PR,b5780df6f99a1b41aaf41e0937ca5e9f,4,2018-08-14,48,762,1
marilia,SP,d23cd4e593b64b8b4d86ac59181f1c75,1,2018-08-25,60,818,6
sao paulo,SP,785ceb77eb42e247a85b8e65c7724ac8,5,2018-06-19,50,257,3
ribeirao pires,SP,5fb7722468335f3e0c49814fb820fff6,3,2018-07-04,58,894,1
ribeirao preto,SP,5b4101f533b7c66611b649809ff634b1,1,2018-08-14,45,416,1
bahia,BA,da0c01c648efe58143eae5e7c1a38ac0,1,2018-05-08,41,128,1
porto alegre,RS,1c437b4d4326d36b71e91dd7a7c2c4f6,1,2018-05-01,40,1176,1
londrina,PR,a1011d45b3b442fc2af90299beb134a2,1,2018-06-20,37,426,2
cascavel,PR,e7e04d4d4bf764f196ef77cbf86b1ece,5,2018-07-25,42,395,1
taubate,SP,49e24f3b7bd666cfb8fcedefdf35785b,5,2018-07-28,56,813,2
cascavael,PR,31ef673f8e35f0cde11a5945a4f7a39d,5,2018-05-23,35,537,2
sao paulo,SP,62ce4e3989a3477928510bb4d1064cc4,1,2018-07-26,57,232,1
monteiro lobato,SP,500ae586f3dab7aba8557a29f0073de4,5,2018-04-26,50,844,1
curitiba,PR,f19aee0ec494fa468b59ae57ea6af345,5,2018-08-30,58,1047,3
viana,ES,5914b571e2efd1eca2e2d5dc0a50f155,5,2018-05-16,58,869,2
guarulhos,SP,9ee3edc7733fa734090a08a679636037,3,2018-06-08,28,733,6
sao jose,SC,f975710202a96794f2b466c4dbea49e0,5,2018-08-28,53,628,2
paraiba do sul,RJ,dde501be9ad20d82ea7709dbaade2aa0,1,2018-05-03,34,443,7
mococa,SP,d974607c57ca915767ed00355b0a7bcb,3,2018-08-04,53,304,1
sao roque,SP,82e7b31d30a79ed1b15ef4949fbf6358,4,2018-06-16,60,1265,1
passos,MG,ee55499a08fd5913d6231b4702964354,5,2018-07-24,57,1571,1
ibitinga,SP,43ee68cd19f18fcf7dfc4ea167554e40,5,2018-08-29,58,1690,4
francisco beltrao,PR,ddd9c425db13b8b55a6dc676634ea208,5,2018-08-15,59,1272,5
sao paulo,SP,3cdd33ec05cf28374828827789437fc3,5,2018-06-21,57,991,4
tocantins,SP,7091c6daca979c1cc15c2a2faa9a468f,2,2018-05-10,31,580,2
uruacu,GO,9e8ef3a707f0f0558057a948db92f600,4,2018-08-29,50,208,1
maringa,PR,5f584984f781a737f7a40522e1e8db52,1,2018-08-14,46,483,1
goiania,GO,8aea472a57fff07c40f9c6a4caaa3234,1,2018-07-04,60,651,5
rio de janeiro,RJ,104d88e666e2ec697eee4ce419862e5a,1,2018-06-09,60,773,1
ribeirao preto,SP,9ba2c9b0388923ffcdc4c4f3dffec0a8,2,2018-08-09,43,533,2
porto belo,SC,e5d6133b023d919f6aa7a4b3e33eca78,5,2018-06-13,46,660,2
campinas,SP,66bf8e132d14cff2d0ae1145e3f70795,4,2018-08-17,60,1206,4
nova iguacu,RJ,7eec39760bfb41ecc9d7fd0ad9d6dd09,4,2018-06-03,56,505,2
sao paulo,SP,bdd829bf1090cb56da3e6106c1fd768f,5,2018-05-19,39,319,4
marilia,SP,7595f9b8e070df43bea3c85e1e25d361,5,2018-08-10,55,871,7
icara,SC,558b5f3eea27fa1b4cbc05013c45948e,5,2018-08-17,60,314,1
sao paulo,SP,0ed6d545d159bc1c0786d83a66c1cd03,5,2018-06-19,17,395,1
lajeado,RS,d2adf5300d2ee5f376ae9bdd68f7723f,5,2018-08-01,56,1410,1
sao paulo,SP,21a3f15754b759c91fff4535aaeb3486,1,2018-07-12,57,1631,3
sao paulo,SP,68b4e818c05f12bec3a76417829c2846,1,2018-06-14,50,289,1
santa rita do sapucai,MG,a48d1847b9de39cb523844ada267fc24,5,2018-05-22,52,260,1
campinas,SP,3184e33bc8b2623e78f578e0f644ff69,4,2018-07-24,48,120,1
sao paulo,SP,2b68bb35779189904b0cd730eaba3d1d,1,2018-06-06,52,365,1
santo andre,SP,67ad45f6efc3483b12ad1dcc36d868b5,4,2018-08-17,38,256,3
brusque,SC,062682155c454b125c630e1deebff4ea,1,2018-05-03,41,1510,1
horizontina,RS,9ccb6719fa8bca71f05094ee18873cd6,5,2018-06-20,60,438,1
sao paulo,SP,2a6d1505d28e5a6956a20dcdaa6e0464,5,2018-07-04,51,535,1
sao paulo,SP,3f4cc91bbcf1a05dbef15d8f976588bf,4,2018-07-07,50,365,3
maua,SP,bd980aa838a928b56ab1e0a2bf4d7706,5,2018-05-12,28,196,2
sao paulo,SP,eae7cb46499add9ed7ea74952c040ddb,5,2018-05-11,29,764,1
sao paulo,SP,415029216b664ca8671c17b0be718a0e,3,2018-06-29,46,254,1
santo andre,SP,a35f08311f3c3ceb67be9ff5c1828886,5,2018-08-29,58,2130,2
votorantim,SP,bfda4f6e444f936f87738b840f1221e8,5,2018-06-06,54,1636,1
claudio,MG,8366eb6d45f021bc51cd0ab247697fd8,5,2018-05-01,43,877,1
campo bom,RS,ceb9ba23c2692423f47bd10e0f86bcc5,2,2018-08-29,52,640,3
sao paulo,SP,83ce097e3397deaca1b9af25b0e0b469,1,2018-06-08,40,684,2
sao paulo,SP,ad87f982d1ef40d7a0bc339828e35616,5,2018-08-07,56,198,1
monte alto,SP,45ca85d3a9ce8406d3291753acce966d,5,2018-07-11,53,192,1
sao paulo,SP,df8b7f153141f7be72d422ecae000dac,5,2018-05-15,55,783,1
ribeirao preto,SP,5756666ccce49fda0eaf8b9cf57a9b74,3,2018-07-04,52,202,1
fernandopolis,SP,451a92b9b2211031e527f7f85525388c,1,2018-08-10,22,683,3
blumenau,SC,ef91935d3286023b33bb5020a3b26998,5,2018-07-25,59,879,1
marilia,SP,b293643d38b49d3f824bc6be2fece99e,5,2018-08-01,46,1654,6
ponta grossa,PR,4b6e439f8ebc7348898173190aec97e0,2,2018-07-07,57,374,1
guarulhos,SP,233da90437ba0d4dcbe22506b45612ea,2,2018-08-04,39,347,1
belo horizonte,MG,83ce5e6768db49face91c92a88888ea1,1,2018-05-25,55,1349,2
pedreira,SP,120e494a0a23aee36f4d7a635e469172,5,2018-08-28,45,764,4
apucarana,PR,199143704f839c9a7e8eb0ce7b52fcdf,4,2018-05-01,52,1383,4
guarulhos,SP,312bfb221da51864b9fc4b361542ee5b,1,2018-06-09,52,145,10
brusque,SC,532ed5e14e24ae1f0d735b91524b98b9,4,2018-06-05,42,461,3
poa,SP,b82cf5fe4911adae1a6d2c4b171ec237,4,2018-07-06,47,82,1
sao paulo,SP,ccfa6e3822b06cf58321331e07db2a2a,3,2018-06-05,58,247,1
maringa,PR,442dccfb1443cb7035f2b7810f974dd9,1,2018-05-05,54,1162,4
curitiba,PR,8fa15cb7c33ccdab600d84fac69635de,3,2018-05-10,24,356,2
sao jose do rio preto,SP,43c37b919d77db66c82f92bb20543879,5,2018-05-03,46,616,1
divinopolis,MG,a585e716f1acad90ad2c2ac0cfbb1e3c,4,2018-07-30,21,769,4
santa barbara d´oeste,SP,64b281751527cf3da5d9eb68c785cedf,5,2018-05-10,58,635,2
canoas,RS,d67b79fea59821fda4d363d337a56c3a,1,2018-08-22,50,355,1
itu,SP,c7f9c9ed8383be0c7514a7672ffdfdbe,5,2018-08-24,39,160,3
joinville,SC,ba7b165e199d438fedf5f04cabb6b5ac,5,2018-06-13,46,193,1
mombuca,SP,3668477773eb5474d397777749d44f08,5,2018-07-15,63,261,2
sao bernardo do campo,SP,f489949dbe23cf9313deb342913ece0c,5,2018-05-22,56,509,4
santana de parnaiba,SP,1fde32a510f950891c57d6e69c9071bd,5,2018-07-24,50,546,1
curitiba,PR,d14be34d97ddedb3f0b7379757f862ae,5,2018-08-08,26,201,1
londrina,PR,48805bfedbbbfe75dabe602c05eae895,4,2018-08-18,56,367,3
franca,SP,b3096cede7bf1dd20ff6607c7ee786e7,5,2018-08-08,45,554,3
sete lagoas,MG,217bf2a8e5504add2b381326f7582a24,5,2018-05-23,55,749,1
campo do meio,MG,231f6725cc4f33c7d2473e21240e34fe,5,2018-07-07,46,269,1
toledo,PR,e497f72041dc38eaa6794c1c143e8005,5,2018-06-22,30,138,1
mogi das cruzes,SP,b70a8d75313560b4acf607739560a0e5,4,2018-05-16,44,421,1
jundiai,SP,17a97fd237c6bc89cb832bd70369745e,5,2018-06-16,39,1571,3
marilia,SP,062bddc5be851fec2b59598cc33498cd,1,2018-05-16,46,841,1
fortaleza,CE,647a878dc34645d35999b5dc9d506373,5,2018-05-20,57,1668,1
sao paulo,SP,013a98b3a668bcef05b98898177f6923,3,2018-08-18,42,431,2
cordeiropolis,SP,a83bb8ac33348c821f5d1062e6aa2027,5,2018-08-31,54,675,1
uberlandia,MG,bb95c9f509ff2da87b6015a0d9046f0f,5,2018-05-15,59,3939,6
anapolis,GO,7ffb2f75de37b73b297a0923735af96a,4,2018-06-28,54,2952,3
ribeirao preto,SP,b5d7803c645bb1272fbac9a45a43b1d2,5,2018-06-05,53,512,1
sao jose do rio preto,SP,f0d367f04ecab8c00411ee7320a5ca77,5,2018-07-07,53,770,1
sao paulo,SP,5efadf4b12dd71ad2003ee3b7f2b24c3,3,2018-08-10,50,561,3
porto alegre,RS,6636dd85ee82b4092b9214cc640adacc,5,2018-05-19,52,473,1
rio de janeiro,RJ,81958f88fdc0ca51fb2a42c8e7f416ba,3,2018-05-12,32,713,2
sao paulo,SP,9560aa739add27151f49eb54dc654667,3,2018-05-17,48,589,1
sao paulo,SP,fb7f4f9f554fcd3ae98197ab5e81bb53,5,2018-07-27,60,394,6
sao paulo,SP,c91ab67852b71357615925883e88cb8f,1,2018-06-10,58,674,3
colombo,PR,18655e8acc771fadb130bf3048a5589e,5,2018-08-11,51,393,1
diadema,SP,0d8b3fb610ae4ac24891052ed60e8a2a,5,2018-05-15,42,492,1
piracicaba,SP,4af2fb154881f350d8696f7f7a7f80d3,1,2018-08-15,57,761,1
rio de janeiro,RJ,f0c266a6e7730621db921798f5bb9447,1,2018-07-10,59,988,1
sorocaba,SP,e332eda82fe7ca4e86daf4f71ca785df,1,2018-06-12,52,832,1
santa barbara d oeste,SP,45eea7503e8d5e369d52ecc3cd27a3fa,1,2018-08-10,54,340,1
pedreira,SP,71b9f09ef6a6f0957d9a0bceeaf7d97d,5,2018-06-27,59,434,3
arapongas,PR,90176c61fcf0cfd97a3e373c0375ec49,5,2018-08-02,43,389,1
volta redonda,SP,82ea82026e50c602a0a88e158b8fa8d4,5,2018-06-16,60,166,3
porto ferreira,SP,90da6c29892f7992fba135aae37af2eb,1,2018-05-03,25,119,1
blumenau,SC,dbbb8658d9a27d2be4cefb9a9a5d9e33,5,2018-06-03,50,1083,2
taboao da serra,SP,a29c25c2c9c3100daf48a25880312c23,1,2018-08-09,60,919,2
04482255,RJ,033abfda50a317e7664dc789031fbdef,5,2018-06-30,56,393,2
aracatuba,SP,a72668e055fb6a15dc7c8d6e0b8daca8,5,2018-06-08,58,235,5
curitiba,PR,6b58f3523e45f9838f702acbc21e2f51,5,2018-05-16,31,254,1
goiania,GO,10799b37b7755c4d8b315b4c0dfb187e,5,2018-05-23,52,654,4
birigui,SP,46bbd69cb8d68f6c34fc754e569b4630,4,2018-07-03,57,677,1
sorocaba,SP,6a9b40f0d032cca800165b175b0c6ea0,5,2018-05-09,58,430,1
monte siao,MG,daa1c13dd8df972cbc97ca351c67f32b,1,2018-08-25,58,477,1
campinas,SP,11a79baec5be1310ebcd7c9f2d0ab7c1,5,2018-05-13,50,1123,1
garuva,SC,33dea0203a24cd38fb9a7f8ee4bbe0ee,2,2018-05-16,59,711,6
bonfinopolis de minas,MG,509cbbb4be7bf37477a52cd2204b30ff,5,2018-07-22,50,627,2
cosmopolis,SP,8d2d0f8cd26ecbe01fe9b2820bf45836,5,2018-07-04,32,1095,2
ribeirao preto,SP,42c2b836618db2b955ea569011464e97,5,2018-06-03,59,857,7
catanduva,SP,36f3a1a2733d64350c4532c5cd77bdc8,4,2018-05-23,45,379,3
sao paulo,SP,ece7b7cba1247b9ac059fc6a6528a075,5,2018-05-26,60,230,1
sao goncalo,RJ,f4b84983666d1ac021c0522f00a405c0,1,2018-08-25,43,1129,1
sao paulo,SP,30dbde4bdf3bc12594c469bc67159a8d,1,2018-07-06,58,240,1
sao paulo,SP,3ef5b9f1e389f2dcd9e2694ab91620e7,5,2018-05-11,46,290,1
rio de janeiro,RJ,32c5abfa9eb2480a7162f1ac2425680d,1,2018-08-23,57,209,11
pocos de caldas,MG,919baca007d9525b6668c18f79a33197,1,2018-08-31,60,418,1
sao goncalo,RJ,4726e333b8605a51b03b823f5021f3d1,2,2018-06-27,43,754,2
artur nogueira,SP,7a7375f58149053d599aae579288fd96,1,2018-05-18,57,1255,4
santos,SP,0966b61e30c4a07edbd7523f59b3f3e4,1,2018-07-05,27,868,2
sao paulo,SP,fa4e67c2fc9315f348f252ab6490b03c,4,2018-07-27,41,687,2
belo horizonte,MG,9b3aaef8e7908ab350a9de73399ca846,4,2018-06-11,56,1310,1
santana de parnaiba,SP,aeda3634e9cb15b0f339f34392a15b45,5,2018-08-02,32,513,3
rio de janeiro,RJ,ff5b0acaf838e06bba2881e7ea4a474c,2,2018-05-11,42,361,1
joao pessoa,PB,3611dc9bf1ef8467179a69e2c97f24c6,5,2018-06-21,59,495,7
dois corregos,SP,759aedc35b7caf0ca563b0b72614e9d5,5,2018-08-10,58,1720,3
araquari,SC,e37cb83a77f2c53e5710ace789c66a97,5,2018-07-14,44,1396,2
sao paulo,SP,bfe8c448781919b17936bdd844baefc4,5,2018-08-16,20,740,1
porto alegre,RS,dcb6b3a5dfe3c868690d213b263b6dc8,4,2018-05-10,52,1976,3
sao jose dos pinhais,PR,937e9317b5d8768bd5ddc9c81cd80f27,4,2018-06-06,54,383,1
belo horizonte,SP,10216a8fe4be87320fb696c8752ad08f,5,2018-05-15,52,397,5
uba,MG,44e39cef43dc4c715a13ab687ba2c081,5,2018-05-15,59,319,7
"novo hamburgo, rio grande do sul, brasil",RS,cd6f283a1308f75b894c315359b521d7,1,2018-05-16,32,1046,1
ponta grossa,PR,04f92792b1960e9302825742e0751a5c,5,2018-06-02,32,306,1
curitiba,PR,bd9437912c7f33aee54e576b86b3a276,1,2018-08-19,36,642,1
joinville,SC,dd29c320fd584533a33b3e7dd1258611,5,2018-06-29,57,335,1
floranopolis,SC,57f49d7a95cd831411b2ccf01fb36b67,1,2018-05-03,56,290,2
jaci,SP,0fb0e71d92a103ce203e4b32be458d9b,5,2018-08-15,55,936,3
sumare,SP,b6165efbad3f8539e365b9ae5a2f3c44,5,2018-05-21,41,394,1
sao jose dos pinhais,PR,228b82b829438b71d9b164c1a8cea481,1,2018-06-09,47,723,1
maua,SP,73925631ba33c322f310fa0a01283e76,5,2018-08-15,38,366,3
guaira,PR,a9f3eefeba2b707e39dfc81dea76cb3a,5,2018-05-26,51,115,1
sao paulo,SP,385ee6bd014c3ca0b3be6215f97349d0,5,2018-06-27,49,297,2
sao jose dos campos,SP,2a26d2bff48eca96ae022096754602f0,5,2018-08-18,55,200,2
cachoeiro de itapemirim,ES,1c9f6ba93f9fde712da4fa24ecc30660,5,2018-04-21,54,120,1
serrana,SP,00eead1d5a799277ef3d6b387b0bebef,5,2018-08-31,55,418,2
sao paulo,SP,ffea20c7630343a6cd9e09858c1295cd,5,2018-06-05,34,2457,1
rolandia,PR,6b9f14d8f9da9c5626af3b152be03417,2,2018-06-10,49,729,1
sao paulo,SP,fe52ddd89601a213e982835b2e24e16f,5,2018-07-04,63,877,6
rio de janeiro,RJ,3e93213bb8fdda91186b4018b2fe0030,5,2018-07-24,53,681,1
sao paulo,SP,d02d64a92b368e50d9d1dd6093514a5d,5,2018-06-23,47,528,3
sao paulo,SP,bb7cf7d6dbc99d0fd7bf5c103862d714,4,2018-05-17,49,374,1
congonhas,MG,b5b8e45cbf0148e05447b4ad22edb479,5,2018-05-04,63,3140,11
sao jose do rio preto,SP,57e2143bf55c040c9f0c9b8e41b6a545,5,2018-06-26,52,585,1
sao paulo,SP,2fe2852de76ec325582d6cb9953e86fa,2,2018-08-16,52,682,2
atibaia,SP,f70f315a383a7e0d4f253107b5b34173,2,2018-07-28,57,365,6
itapecerica da serra,SP,5839a2f55ef25b35fe1f167612acf405,1,2018-05-04,54,630,6
sao  jose dos pinhais,PR,216ffdacc032ce8a108cc7c01f4ab9a4,5,2018-08-30,60,1046,1
sorocaba,SP,8d40f6aeb11aa6d03d17b3fa59b14fbe,2,2018-06-21,56,483,2
boituva,SP,4e7ca1c32e075c6efd8bdffeac2be58a,5,2018-06-13,57,1322,1
piracicaba,SP,70635d01f32a4247c5afa2052215d892,4,2018-04-27,60,1503,5
sao paulo,SP,420011ce3780f71ff75fc9d705144a9b,5,2018-06-29,41,897,1
franca,SP,d4dcec44106e7301b362ee4b771b7ff3,1,2018-08-31,59,867,5
garopaba,SC,3d256d368580c4cc0dc2b5fc606f1e57,5,2018-08-24,25,267,2
porto alegre,RS,5388e2708f398a221ce222e9ba8ef02f,1,2018-06-21,46,1969,1
tupa,SP,2cd1462cdfa4e911bdab5084ad3b7f34,5,2018-06-19,53,575,1
sao paulo,SP,967c49716bb3079dd0f2e8cc27301f92,4,2018-05-09,51,1243,2
sao paulo,SP,724c63c0c7f775d58382c4fb12081867,5,2018-08-11,52,1113,2
porto ferreira,SP,5f9f506121fbb5873e965264b8dd76bc,5,2018-06-13,44,820,1
sao paulo,SP,4b46e49817058cac906f2c219cc7351e,5,2018-05-22,51,425,1
mairipora,SP,83d8eb18982d706a86805eb80e12e88f,2,2018-04-27,47,348,1
sao paulo,SP,4460329ef6417ef6f526adae51f4a7ad,1,2018-07-07,23,1036,2
campinas,SP,2dfec57a2eeca47759f1bc36f72fd96b,5,2018-06-05,45,742,3
guaimbe,SP,db6dae09bac5138ab59b6d6c0a1c5284,5,2018-07-31,49,781,5
parai,RS,bc6e05c3335f87caadbcd6c80de46ad2,5,2018-04-28,56,1173,1
osvaldo cruz,SP,1bcc358683121573025279427dacc764,1,2018-06-17,44,744,1
sao bernardo do campo,SP,5997512fab61ce978490135668b02aa9,5,2018-07-28,53,2610,2
pocos de caldas,MG,a9ef90b7e8572edf6aa35360c03236e5,5,2018-08-28,59,589,1
aperibe,RJ,feb3bdbaf1981d66fc08d70fca979fd8,1,2018-04-29,58,262,1
divinopolis,MG,1df5ad6aeceb5bb17ae3e7a095592d23,5,2018-08-09,56,1108,6
sao paulo,SP,9048f1cdb0bbc082cc3bdd315f052bf3,5,2018-05-03,54,660,1
